VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description 
rw9h_574HxE,161,166,130914,unverified,11,Georgian,გოგო ბანაობს
rw9h_574HxE,161,166,553067,unverified,28,Dutch,Dame doucht in de regen.
rw9h_574HxE,161,166,180998,unverified,33,French,Une femme prend une douche.
rw9h_574HxE,161,166,362812,unverified,13,Macedonian,девојка се тушира
rw9h_574HxE,161,166,362812,unverified,11,Macedonian,девојка се тушира
rw9h_574HxE,161,166,339861,unverified,48,Hindi,एक लड़की नहा रही है.
rw9h_574HxE,161,166,615202,unverified,35,Hindi,लड़की नहाराहिहेय
rw9h_574HxE,161,166,818922,unverified,51,Hindi,एक औरत नहा  रही  है.
rw9h_574HxE,161,166,161492,unverified,30,Hindi,लड़की नहा रहिहे
rw9h_574HxE,161,166,797651,unverified,33,Hindi,एक लड़की नहा रही हे
rw9h_574HxE,161,166,429648,unverified,36,Spanish,Una morena se baña en la ducha
rw9h_574HxE,161,166,682611,clean,94,English,A woman is showering and the scene flashes to a man walking down a hallway wrapped in a bath towel.
rw9h_574HxE,161,166,760882,clean,22,English,A woman is showering.
rw9h_574HxE,161,166,707318,clean,16,English,A woman is in the rain.
rw9h_574HxE,161,166,135621,clean,51,English,A woman is standing in a shower.
rw9h_574HxE,161,166,280252,clean,30,English,A woman is bathing in a shower.
rw9h_574HxE,161,166,159786,clean,1869,English,A woman washes herself in rain.
rw9h_574HxE,161,166,257511,clean,16,English,A woman is standing in the rain getting wet.
rw9h_574HxE,161,166,922727,clean,94,English,A woman is taking a shower.
rw9h_574HxE,161,166,275759,clean,33,English,A woman is taking bath.
rw9h_574HxE,161,166,374994,clean,26,English,A woman is showering.
rw9h_574HxE,161,166,297776,clean,26,English,A woman wipes the rain off her face.
rw9h_574HxE,161,166,155632,clean,14,English,A woman is showering.
rw9h_574HxE,161,166,169605,clean,34,English,A girl is getting wet.
rw9h_574HxE,161,166,617730,clean,28,English,A woman bathing in the rain.
rw9h_574HxE,161,166,309959,clean,16,English,The lady showered.
rw9h_574HxE,161,166,762891,clean,28,English,The woman is taking a shower.
rw9h_574HxE,161,166,807872,clean,20,English,A woman slicks her hair back.
rw9h_574HxE,161,166,553931,clean,19,English,The lady took a shower.
rw9h_574HxE,161,166,965612,unverified,37,English,thye women is bathing
rw9h_574HxE,161,166,799001,unverified,24,English,A woman is taking a shower.
rw9h_574HxE,161,166,318570,unverified,201,English,a heroine is taking bath in the film sequence.
rw9h_574HxE,161,166,829808,unverified,46,English,a girl is bathing.
rw9h_574HxE,161,166,497691,unverified,30,English,TWO LOVERS ARE SINGING AND DANCING.
rw9h_574HxE,161,166,741585,unverified,17,English,A woman is taking a shower.
rw9h_574HxE,161,166,599728,unverified,288,English,A WOMAN IS HAVING BATH
rw9h_574HxE,161,166,120123,unverified,81,English,Raja Raja Cholan in a movie preview of an Indian man and his girlfriend.
rw9h_574HxE,161,166,919506,unverified,57,English,A person is both
rw9h_574HxE,161,166,617730,unverified,32,English,A woman is bathing in the rain.
rw9h_574HxE,161,166,776761,unverified,23,English,A woman is showering.
rw9h_574HxE,161,166,394339,unverified,109,English,A woman is bathing.
rw9h_574HxE,161,166,408179,unverified,19,English,A woman is taking a shower.
rw9h_574HxE,161,166,334439,unverified,95,English,A women is taking  bath
rw9h_574HxE,161,166,762891,unverified,15,English,The woman is taking a shower.
rw9h_574HxE,161,166,221999,unverified,35,English,the woman is taking bath
rw9h_574HxE,161,166,554590,unverified,22,English,A woman showers.
rw9h_574HxE,161,166,675312,unverified,40,Russian,Девушка моется под душем.
rw9h_574HxE,161,166,400189,unverified,22,Serbian,Devojka se tušira.
rw9h_574HxE,161,166,649244,unverified,22,Serbian,Devojka se tušira
rw9h_574HxE,161,166,181723,unverified,24,Tamil,பெண் ஒருவர் குளிக்கின்றார்
rw9h_574HxE,161,166,950427,unverified,28,Tamil,பெண் குளித்து கொண்டு இருக்கிறாள்.
4_WZN7uW0NY,140,145,588702,unverified,45,Slovene,Ljudje pometajo vodo ven iz prostora.
4_WZN7uW0NY,140,145,588702,unverified,39,Slovene,Ljudje pometajo vodo iz prostorov.
4_WZN7uW0NY,140,145,362812,unverified,16,Macedonian,поплава во куќата
4_WZN7uW0NY,140,145,968828,unverified,38,German,Leute fegen Wasser aus einem Haus.
4_WZN7uW0NY,140,145,203142,unverified,40,Romanian,niste oameni matura .
4_WZN7uW0NY,140,145,984231,unverified,35,Romanian,Cativa oameni scot apa dintr-o casa.
4_WZN7uW0NY,140,145,116080,unverified,32,Romanian,Cativa oameni scot malul din casa cu maturile.
4_WZN7uW0NY,140,145,130914,unverified,32,Georgian,ქალებო ხვეტავემ ცოცხით ოთახს
4_WZN7uW0NY,140,145,767031,unverified,21,Serbian,Ljudi metlama čiste kuću.
4_WZN7uW0NY,140,145,767031,unverified,19,Serbian,Ljudi čiste poplavljenu kuću.
4_WZN7uW0NY,140,145,180998,unverified,22,French,Des gens nettoient.
4_WZN7uW0NY,140,145,280252,unverified,52,Gujarati,Manaso zaduthi garmathi pani kadhe che.
4_WZN7uW0NY,140,145,339861,unverified,65,Hindi,दो आदमी कुछ कारखाना साफ़ कर रहे हैं.
4_WZN7uW0NY,140,145,161492,unverified,71,Hindi,आदमी चिकड़ साफ कराहहेय
4_WZN7uW0NY,140,145,818922,unverified,104,Hindi,एक शक्स मोब्बिंग कर रहा हैं.
4_WZN7uW0NY,140,145,797651,unverified,68,Hindi,एक लड़की पन्नी कलेंड कर रही है
4_WZN7uW0NY,140,145,429648,unverified,88,Spanish,Unas personas limpian con escobas una casa llena de barro
4_WZN7uW0NY,140,145,682611,clean,72,English,Two women are sweeping the water out the door of a flooded room.
4_WZN7uW0NY,140,145,760882,clean,18,English,People are sweeping water out of a house.
4_WZN7uW0NY,140,145,707318,clean,15,English,People are sweeping water out of a house.
4_WZN7uW0NY,140,145,159786,clean,91,English,People are sweeping sludge from a home.
4_WZN7uW0NY,140,145,257511,clean,30,English,A couple of people are sweeping flood water out of a home.
4_WZN7uW0NY,140,145,922727,clean,60,English,A group of people are sweeping water out of a house.
4_WZN7uW0NY,140,145,275759,clean,34,English,Peoples are cleaning house.
4_WZN7uW0NY,140,145,825347,clean,27,English,A few people are sweeping muddy water out of a flooded home.
4_WZN7uW0NY,140,145,373663,clean,43,English,Some people are sweeping water.
4_WZN7uW0NY,140,145,155632,clean,27,English,Men are sweeping water out of a house.
4_WZN7uW0NY,140,145,169605,clean,16,English,Someone is sweeping water out of a home.
4_WZN7uW0NY,140,145,617730,clean,28,English,Two people are sweeping mud from their house.
4_WZN7uW0NY,140,145,772960,clean,131,English,Two people using mops are brushing away dirty water from the floor of a room.
4_WZN7uW0NY,140,145,309959,clean,20,English,The people swept the flood waters out of their home.
4_WZN7uW0NY,140,145,762891,clean,33,English,The people are cleaning the floor of the house.
4_WZN7uW0NY,140,145,807872,clean,23,English,Two people sweep out a flooded house.
4_WZN7uW0NY,140,145,553931,clean,26,English,People swept the flood waters out of their home.
4_WZN7uW0NY,140,145,334439,unverified,76,English,Many persons are cleaning the house
4_WZN7uW0NY,140,145,741585,unverified,27,English,People are sweeping mud out of their home.
4_WZN7uW0NY,140,145,309415,unverified,23,English,people cleaning up house
4_WZN7uW0NY,140,145,965612,unverified,39,English,the girl is cleaning the house
4_WZN7uW0NY,140,145,221999,unverified,27,English,the two persons are cleaning the house
4_WZN7uW0NY,140,145,173450,unverified,15,English,A man pulling car.
4_WZN7uW0NY,140,145,829808,unverified,45,English,A persons cleaning the floor.
4_WZN7uW0NY,140,145,373663,unverified,60,English,Some people are sweeping water out.
4_WZN7uW0NY,140,145,495520,unverified,150,English,That was cleaning the house
4_WZN7uW0NY,140,145,762891,unverified,14,English,The people are cleaning the floor.
4_WZN7uW0NY,140,145,919506,unverified,57,English,two persons cleaning.
4_WZN7uW0NY,140,145,617730,unverified,24,English,Two women are sweeping mud from a house.
4_WZN7uW0NY,140,145,497691,unverified,31,English,GUYS ARE CLEANING THE ROOM.
4_WZN7uW0NY,140,145,599728,unverified,172,English,TWO MEN ARE DOING CLEANING OF THE ROOM
4_WZN7uW0NY,140,145,675312,unverified,42,Russian,Кто-то выметает с дома грязную воду метлами.
4_WZN7uW0NY,140,145,181723,unverified,36,Tamil,இருவர் தண்ணீரை வெழியே தள்ளுகிறார்கள்
4_WZN7uW0NY,140,145,115242,unverified,103,Italian,un video sugli effetti di Katrina
0lh_UWF9ZP4,199,207,588702,unverified,35,Slovene,Ženska z nožem nareže ribje meso.
0lh_UWF9ZP4,199,207,588702,unverified,30,Slovene,Ženska z nožem nareže ribje meso.
0lh_UWF9ZP4,199,207,362812,unverified,12,Macedonian,видеото е блокирано
0lh_UWF9ZP4,199,207,362812,unverified,11,Macedonian,дечко сецка нешто
0lh_UWF9ZP4,199,207,968828,unverified,39,German,Jemand schneidet Fisch in Streifen.
0lh_UWF9ZP4,199,207,203142,unverified,16,Romanian,O femeie taie o bucata de carne de peste.
0lh_UWF9ZP4,199,207,984231,unverified,13,Romanian,o femeie taie o felie de peste.
0lh_UWF9ZP4,199,207,116080,unverified,11,Romanian,Un bucatar taie somon.
0lh_UWF9ZP4,199,207,130914,unverified,10,Georgian,ადამიანი ჭრის თევზს
0lh_UWF9ZP4,199,207,400189,unverified,31,Serbian,Čovek seče meso ribe.
0lh_UWF9ZP4,199,207,767031,unverified,23,Serbian,Žena seče parčiće ribe.
0lh_UWF9ZP4,199,207,429320,unverified,39,Serbian,Kako napraviti izvrstan sushi.
0lh_UWF9ZP4,199,207,180998,unverified,21,French,Une femme coupe du saumon.
0lh_UWF9ZP4,199,207,197912,unverified,72,Gujarati,સામન માછલીના અડધા ઇંચના ટુકડા કરે છે
0lh_UWF9ZP4,199,207,339861,unverified,38,Hindi,एक आदमी गोश काट रहा है.
0lh_UWF9ZP4,199,207,818922,unverified,61,Hindi,एक शक्स कुछ काट रहा है.
0lh_UWF9ZP4,199,207,161492,unverified,28,Hindi,आदमी गोश काट रहही
0lh_UWF9ZP4,199,207,797651,unverified,28,Hindi,गोश काट रही हे
0lh_UWF9ZP4,199,207,429648,unverified,24,Spanish,Un cocinero parte tajadas de pescado
0lh_UWF9ZP4,199,207,682611,clean,59,English,someone is slicing a piece of raw fish into strips.
0lh_UWF9ZP4,199,207,760882,clean,17,English,A person is slicing salmon.
0lh_UWF9ZP4,199,207,707318,clean,10,English,A person is slicing salmon.
0lh_UWF9ZP4,199,207,280252,clean,36,English,A person is cutting a meat into pieces.
0lh_UWF9ZP4,199,207,922727,clean,21,English,A woman is slicing fish.
0lh_UWF9ZP4,199,207,275759,clean,28,English,A woman is slicing fish.
0lh_UWF9ZP4,199,207,825347,clean,17,English,A person is cutting a piece of salmon into slices.
0lh_UWF9ZP4,199,207,373663,clean,55,English,Someone is slicing some salmon.
0lh_UWF9ZP4,199,207,155632,clean,18,English,A person is cutting fish.
0lh_UWF9ZP4,199,207,169605,clean,22,English,Someone is slicing meat.
0lh_UWF9ZP4,199,207,617730,clean,13,English,A person is cutting some meat.
0lh_UWF9ZP4,199,207,309959,clean,17,English,The lady sliced the raw fish meat.
0lh_UWF9ZP4,199,207,762891,clean,14,English,The woman is slicing salmon.
0lh_UWF9ZP4,199,207,615204,clean,33,English,A salmon steak is cut into slices.
0lh_UWF9ZP4,199,207,807872,clean,17,English,A man cuts up some fish.
0lh_UWF9ZP4,199,207,553931,clean,17,English,The lady sliced through the raw fish.
0lh_UWF9ZP4,199,207,741585,unverified,16,English,A woman is slicing a piece of fish.
0lh_UWF9ZP4,199,207,599728,unverified,45,English,A man is cutting slices of meat
0lh_UWF9ZP4,199,207,318570,unverified,112,English,a man is cutting the fish.
0lh_UWF9ZP4,199,207,800352,unverified,78,English,A man slicing the meat.
0lh_UWF9ZP4,199,207,373663,unverified,54,English,Someone is slicing a piece of salmon.
0lh_UWF9ZP4,199,207,394339,unverified,85,English,A person is making TAmaki Sushi.
0lh_UWF9ZP4,199,207,309959,unverified,14,English,The lady sliced the raw fish.
0lh_UWF9ZP4,199,207,130040,unverified,7,English,a man cooking his kichen
0lh_UWF9ZP4,199,207,762891,unverified,16,English,The woman is slicing fresh salmon.
0lh_UWF9ZP4,199,207,432704,unverified,93,English,how to make temaki sushi
0lh_UWF9ZP4,199,207,554590,unverified,22,English,Someone slices fish.
0lh_UWF9ZP4,199,207,965612,unverified,25,English,the person is cooking
0lh_UWF9ZP4,199,207,919506,unverified,33,English,the person is cutting the something
0lh_UWF9ZP4,199,207,675312,unverified,26,Russian,Кто-то разрезает кусок рыбы.
0lh_UWF9ZP4,199,207,340206,unverified,20,Norwegian,En person kutter laks opp i skiver
0lh_UWF9ZP4,199,207,950427,unverified,45,Tamil,மனிதன் மாமிசத்தை வெட்டுக்கிறான்.
VyBXcQ1v_cw,7,15,649387,unverified,21,Portuguese,Um homem está fazendo musculação.
VyBXcQ1v_cw,7,15,588702,unverified,40,Slovene,Moški dviguje uteži.
VyBXcQ1v_cw,7,15,652099,unverified,54,Tagalog,Nag e-ehersisyo ang isang lalaki gamit ang isang uri ng pangehersisyong gamit.
VyBXcQ1v_cw,7,15,968828,unverified,37,German,Ein Mann hebt ein Gewicht.
VyBXcQ1v_cw,7,15,116080,unverified,33,Romanian,Un barbat ridica o gantera.
VyBXcQ1v_cw,7,15,116080,unverified,30,Romanian,Un culturist face exercitii.
VyBXcQ1v_cw,7,15,130914,unverified,10,Georgian,კაცი ვარჯიშობს
VyBXcQ1v_cw,7,15,408475,unverified,26,Dutch,Een gespierde jonge kerel is bezig met een hefoefening.
VyBXcQ1v_cw,7,15,553067,unverified,34,Dutch,Jongeman is aan het gewichtheffen.
VyBXcQ1v_cw,7,15,362812,unverified,16,Macedonian,Дечко вежба
VyBXcQ1v_cw,7,15,634704,unverified,39,Macedonian,vezbanje so tegovi
VyBXcQ1v_cw,7,15,339861,unverified,32,Hindi,एक आदमी कसरत कर रहा है.
VyBXcQ1v_cw,7,15,615202,unverified,52,Hindi,एक लड़का कसरत कराहहेय
VyBXcQ1v_cw,7,15,818922,unverified,50,Hindi,एक आदमी कसरत कर रहा है.
VyBXcQ1v_cw,7,15,161492,unverified,35,Hindi,आदमी कसरत करह हे
VyBXcQ1v_cw,7,15,797651,unverified,22,Hindi,जिम में एक्सेर्सिसे कर रहा हे
VyBXcQ1v_cw,7,15,429648,unverified,91,Spanish,Un hombre levanta pesas
VyBXcQ1v_cw,7,15,760882,clean,14,English,A man lifts weights.
VyBXcQ1v_cw,7,15,275759,clean,42,English,A body builder is doing exercises.
VyBXcQ1v_cw,7,15,617730,clean,50,English,A bodybuilder is lifting weights.
VyBXcQ1v_cw,7,15,922727,clean,31,English,A boy is lifting weights.
VyBXcQ1v_cw,7,15,155632,clean,22,English,A guy is lifting weights.
VyBXcQ1v_cw,7,15,280252,clean,63,English,A man is doing exercise with weight-lifter.
VyBXcQ1v_cw,7,15,135621,clean,46,English,A man is exercising using weights.
VyBXcQ1v_cw,7,15,169605,clean,13,English,A man is exercising.
VyBXcQ1v_cw,7,15,181773,clean,24,English,A man is lifting a barbell.
VyBXcQ1v_cw,7,15,374994,clean,20,English,A man is lifting a weight.
VyBXcQ1v_cw,7,15,888508,clean,31,English,A man is lifting weights.
VyBXcQ1v_cw,7,15,297776,clean,27,English,A man lifts weights in a gym.
VyBXcQ1v_cw,7,15,215924,clean,22,English,A man lifts weights.
VyBXcQ1v_cw,7,15,807872,clean,21,English,A man lifts weights.
VyBXcQ1v_cw,7,15,159786,clean,138,English,A person lifts weights at the gym.
VyBXcQ1v_cw,7,15,682611,clean,114,English,A young man is lifting weights on some kind of exercise machine.
VyBXcQ1v_cw,7,15,157374,clean,84,English,A young man is weight training in a gym.
VyBXcQ1v_cw,7,15,309959,clean,30,English,The man carried a very heavy weigh across the gym.
VyBXcQ1v_cw,7,15,762891,clean,13,English,The man is lifting weights.
VyBXcQ1v_cw,7,15,411294,clean,23,English,The man is lifting weights.
VyBXcQ1v_cw,7,15,553931,clean,29,English,The man lifted a lot of weights.
VyBXcQ1v_cw,7,15,965612,unverified,70,English,the man is excising
VyBXcQ1v_cw,7,15,799001,unverified,11,English,A man is lifting weights.
VyBXcQ1v_cw,7,15,154335,unverified,113,English,the man is doing bodybuilding exercise
VyBXcQ1v_cw,7,15,807741,unverified,120,English,17 year old Drug Free Bodybuilder
VyBXcQ1v_cw,7,15,707318,unverified,18,English,A man is weightlifting.
VyBXcQ1v_cw,7,15,403763,unverified,59,English,A man is doing exercise.
VyBXcQ1v_cw,7,15,418656,unverified,41,English,A man is doing exercise.
VyBXcQ1v_cw,7,15,741585,unverified,15,English,A man is lifting weights.
VyBXcQ1v_cw,7,15,561769,unverified,360,English,Body building in gym.
VyBXcQ1v_cw,7,15,373663,unverified,43,English,A man is lifting some weights.
VyBXcQ1v_cw,7,15,120123,unverified,30,English,A 17 year old body builder show off what he can do.
VyBXcQ1v_cw,7,15,635945,unverified,66,English,The strong young man is lifting heavy weights.
VyBXcQ1v_cw,7,15,467982,unverified,101,English,An extremely dangerous body builder and even drugfree also.
VyBXcQ1v_cw,7,15,357342,unverified,29,English,A man is lifting weights.
VyBXcQ1v_cw,7,15,977945,unverified,61,English,A person exercising
VyBXcQ1v_cw,7,15,346578,unverified,27,English,A muscular man is lifting weights.
VyBXcQ1v_cw,7,15,161407,unverified,107,English,A man doing exercise
VyBXcQ1v_cw,7,15,762891,unverified,14,English,The man is lifting weights.
VyBXcQ1v_cw,7,15,750723,unverified,45,English,a man doing exercise
VyBXcQ1v_cw,7,15,767031,unverified,19,Serbian,Čovek vežba u teretani.
VyBXcQ1v_cw,7,15,429320,unverified,32,Serbian,Bilder kji vezba bez droge.
VyBXcQ1v_cw,7,15,733696,unverified,409,Tamil,ஒருவர் பளு தூக்கி பயிற்சி செய்துக்கொண்டு இருக்கிறார்.
3zgEl-OLFKE,12,15,510157,unverified,25,Chinese,狗兒以很快速度跑上樓梯
3zgEl-OLFKE,12,15,355758,unverified,28,Chinese,飛奔上樓的狗
3zgEl-OLFKE,12,15,326919,unverified,29,English,A dog runs up stairs.
3zgEl-OLFKE,12,15,310111,unverified,40,English,cat is playing in steps.
3zgEl-OLFKE,12,15,696912,unverified,36,English,The man is trying to catch the dog which comes racing up the stairs.
3zgEl-OLFKE,12,15,605851,unverified,127,English,A dog running up the stairs.
3zgEl-OLFKE,12,15,389584,unverified,26,English,A small dog runs up the stairs.
3zgEl-OLFKE,12,15,257003,unverified,169,English,A dog is running up and down the staircase.
3zgEl-OLFKE,12,15,109153,unverified,20,English,A dog is running up the stairs
3zgEl-OLFKE,12,15,976577,unverified,42,English,dog is running up the stairs
3zgEl-OLFKE,12,15,860525,unverified,114,English,A DOG IS RUNNIG UP AND DOWN ON STEARS.
3zgEl-OLFKE,12,15,794301,unverified,26,English,A dog is running up the stairs.
3zgEl-OLFKE,12,15,160707,unverified,44,English,a dog is getting its bit of excersice
3zgEl-OLFKE,12,15,135621,unverified,90,English,A small dark colored dog is running up a flight of stairs carrying a blue ball in his mouth.
3zgEl-OLFKE,12,15,502429,unverified,130,English,A dog is climbing stairs very fast.
3zgEl-OLFKE,12,15,147587,unverified,211,English,A dog is running on stairs.
3zgEl-OLFKE,12,15,230966,unverified,53,English,Dog is coming up stairs.
3zgEl-OLFKE,12,15,922727,unverified,52,English,A dog is chasing a ball.
3zgEl-OLFKE,12,15,275759,unverified,85,English,A dog is climbing a staircase with a ball in mouth.
3zgEl-OLFKE,12,15,660519,unverified,138,English,The dog escaped with the ball.
3zgEl-OLFKE,12,15,387131,unverified,23,English,The dog is running up the stairs.
3zgEl-OLFKE,12,15,455199,unverified,62,English,dog is play in steps
3zgEl-OLFKE,12,15,297776,unverified,39,English,A dog runs up the stairs.
3zgEl-OLFKE,12,15,147492,unverified,38,English,A msall black dog runs up a staircase.
3zgEl-OLFKE,12,15,844963,unverified,50,English,A dog is racing up the stairs.
3zgEl-OLFKE,12,15,155632,unverified,51,English,A dog runs up the stairs with something in his mouth.
3zgEl-OLFKE,12,15,223451,unverified,101,English,"A puppy is climbing the steps very fast,with a ball in its mouth."
3zgEl-OLFKE,12,15,358551,unverified,198,English,A dog is climbing on the steps.
3zgEl-OLFKE,12,15,505632,unverified,20,English,"The dog just escaped from the boy's hands, holding something in its mouth."
3zgEl-OLFKE,12,15,550906,unverified,44,English,A tiny dog running rapidly upstairs with a toy.
3zgEl-OLFKE,12,15,612493,unverified,72,English,A dog is running on the upsatair and a person try to catch it.
3zgEl-OLFKE,12,15,295615,unverified,29,English,A dog is running quickly up the stairs.
3zgEl-OLFKE,12,15,285931,unverified,23,English,A dog quickly runs up the stairs.
3zgEl-OLFKE,12,15,294348,unverified,41,English,The dog is running up a flight of stairs.
3zgEl-OLFKE,12,15,615204,unverified,61,English,A dog runs up the stairs with a Frisbee.
3zgEl-OLFKE,12,15,963466,unverified,30,English,The dog is climbing stairs.
3zgEl-OLFKE,12,15,625932,unverified,60,English,A dog is running up the stairs.
3zgEl-OLFKE,12,15,553931,unverified,20,English,The dog ran up the steps!
Gn4Iv5ARIXc,83,93,588702,unverified,49,Slovene,Moški naperi dve pištoli drugemu moškemu v trebuh.
Gn4Iv5ARIXc,83,93,588702,unverified,55,Slovene,Moški nasloni pištoli moškemu na trebuh.
Gn4Iv5ARIXc,83,93,362812,unverified,12,Macedonian,флим со каубојци
Gn4Iv5ARIXc,83,93,362812,unverified,13,Macedonian,човек со пиштоли
Gn4Iv5ARIXc,83,93,203142,unverified,24,Romanian,un barbat ameninta cu pistoatele alt barbat.
Gn4Iv5ARIXc,83,93,984231,unverified,60,Romanian,Un barbat ameninta cu pistolul pe alt barbat.
Gn4Iv5ARIXc,83,93,116080,unverified,19,Romanian,Doi oameni se ameninta reciproc.
Gn4Iv5ARIXc,83,93,408475,unverified,30,Dutch,Een man houdt een andere kerel onder schot.
Gn4Iv5ARIXc,83,93,180998,unverified,21,French,Un homme menace un homme.
Gn4Iv5ARIXc,83,93,280252,unverified,50,Gujarati,Ek manas bija manaspar banduk muka che.
Gn4Iv5ARIXc,83,93,197912,unverified,51,Gujarati,એક માણસ બીજા માણસને બે તમંચા બતાવે છે
Gn4Iv5ARIXc,83,93,161492,unverified,30,Hindi,आदमी बोल रहही
Gn4Iv5ARIXc,83,93,339861,unverified,37,Hindi,कुछ लोग डांस कर रहे हैं.
Gn4Iv5ARIXc,83,93,818922,unverified,70,Hindi,कुछ लुक ड्रामा कर अरेह्य हैं.
Gn4Iv5ARIXc,83,93,797651,unverified,442,Hindi,पुत्र्ता पुत्त्दी लादुठेय है
Gn4Iv5ARIXc,83,93,429648,unverified,70,Spanish,Un asaltante del oeste amenaza a un pasajero con sus pistolas
Gn4Iv5ARIXc,83,93,682611,clean,167,English,"A cowboy pushes two pistols into another man's chest, and the other man moves the pistols higher and talks with his arms raised."
Gn4Iv5ARIXc,83,93,760882,clean,38,English,A man points two guns at a man.
Gn4Iv5ARIXc,83,93,707318,clean,19,English,A man points two guns at another man.
Gn4Iv5ARIXc,83,93,159786,clean,555,English,A man points two pistols at another man.
Gn4Iv5ARIXc,83,93,922727,clean,50,English,A man is holding his hands up while another man points two guns at him.
Gn4Iv5ARIXc,83,93,275759,clean,38,English,A man is threatening another with guns.
Gn4Iv5ARIXc,83,93,373663,clean,33,English,A man is holding guns on another man.
Gn4Iv5ARIXc,83,93,155632,clean,34,English,A cowboy is holding up a man with pistols.
Gn4Iv5ARIXc,83,93,169605,clean,30,English,A guy is holding a gun on onther guy.
Gn4Iv5ARIXc,83,93,617730,clean,24,English,A man is pointing two guns at another man.
Gn4Iv5ARIXc,83,93,772960,clean,207,English,Two men are exchanging dialogues moving back and forth as one man holds two guns against the chest of the other.
Gn4Iv5ARIXc,83,93,762891,clean,20,English,The cowboy is holding up the man.
Gn4Iv5ARIXc,83,93,807872,clean,25,English,A man holds two guns to another man's stomach.
Gn4Iv5ARIXc,83,93,553931,clean,20,English,The man help up the stagecoach with guns.
Gn4Iv5ARIXc,83,93,741585,unverified,18,English,A man is pointing guns at another man.
Gn4Iv5ARIXc,83,93,394339,unverified,505,English,A oldwomen gun on a man
Gn4Iv5ARIXc,83,93,599728,unverified,31,English,featuring a scene
Gn4Iv5ARIXc,83,93,388532,unverified,26,English,A man is holding someone at gun point.
Gn4Iv5ARIXc,83,93,633378,unverified,31,English,A man is pointing guns one someone.
Gn4Iv5ARIXc,83,93,617730,unverified,19,English,A man is pointing two guns at another man.
Gn4Iv5ARIXc,83,93,707318,unverified,13,English,A man points two guns at a man.
Gn4Iv5ARIXc,83,93,334439,unverified,49,English,A man show the gun to the another man
Gn4Iv5ARIXc,83,93,956256,unverified,159,English,A man threatening a group of people with his gun
Gn4Iv5ARIXc,83,93,562835,unverified,19,English,A man threatens another with two revolvers.
Gn4Iv5ARIXc,83,93,762891,unverified,20,English,The cowboy is holding up a man.
Gn4Iv5ARIXc,83,93,309959,unverified,24,English,The man held up the stage coach.
Gn4Iv5ARIXc,83,93,688049,unverified,65,English,The two persons are acting the movie
Gn4Iv5ARIXc,83,93,497691,unverified,41,English,A MAN IS TRYING TO SHOOT AN ANOTHER MAN.
Gn4Iv5ARIXc,83,93,965612,unverified,40,English,the person is making the something
Gn4Iv5ARIXc,83,93,675312,unverified,70,Russian,Мужчина угрожает другому двумя пистолетами.
Gn4Iv5ARIXc,83,93,242058,unverified,27,Polish,Mężczyzna napada na dyliżans
Gn4Iv5ARIXc,83,93,400189,unverified,39,Serbian,Čovek drži drugog čoveka na nišanu.
Gn4Iv5ARIXc,83,93,589431,unverified,48,Serbian,Kauboj je uperio dva pištolja direktno u telo drugog.
Gn4Iv5ARIXc,83,93,767031,unverified,33,Serbian,Pljačkaš sa pištoljima preti ljudima.
Gn4Iv5ARIXc,83,93,950427,unverified,45,Tamil,"ஒரு மனிதன் மற்ற ஒரு மனிதனை துப்பாக்கி முனையில் 
மிரட்டுகிறான்."
Gn4Iv5ARIXc,83,93,181723,unverified,30,Tamil,ஒருவர் துப்பாக்கிகளை வைத்துகொண்டு மிரட்டுகிறார்
Gn4Iv5ARIXc,83,93,562181,unverified,48,Italian,Un uomo punta due pistole al petto di un altro uomo
kKGehSw5ht8,39,45,588702,unverified,247,Slovene,Moški steguje roko in ima razprto dlan.
kKGehSw5ht8,39,45,968828,unverified,77,German,Ein Mann hält seine Hand ausgestreckt vor sich.
kKGehSw5ht8,39,45,553067,unverified,26,Dutch,Jongeman strekt zijn hand uit.
kKGehSw5ht8,39,45,280252,unverified,156,Hindi,आदमी अपने  हाथ परका निशान देखा रहा है.
kKGehSw5ht8,39,45,818922,unverified,52,Hindi,एक आदमी सुरिज के नीचे खड़ा है.
kKGehSw5ht8,39,45,371740,unverified,38,Spanish,Un hombre con un resplandor en la mano
kKGehSw5ht8,39,45,429648,unverified,87,Spanish,Un hombre de mirada sombría extiende su mano
kKGehSw5ht8,39,45,294030,unverified,28,Spanish,Un hombre haciendo magia
kKGehSw5ht8,39,45,242261,unverified,49,Russian,Человек смотрит на знак на своей руке
kKGehSw5ht8,39,45,421269,unverified,61,Polish,Aktor wyciąga dłoń i przygląda się jej.
kKGehSw5ht8,39,45,550906,clean,63,English,"A man holds his hand in the air, while staring at an object."
kKGehSw5ht8,39,45,615204,clean,79,English,A bright triangle shape appears on the hand of a man.
kKGehSw5ht8,39,45,135621,clean,107,English,A hand is shown with it's fingers spread and a light shining on it.
kKGehSw5ht8,39,45,553931,clean,22,English,A man extends his hand.
kKGehSw5ht8,39,45,295615,clean,80,English,A man has his arm outstretched and is staring at a yellow triangle that appears on the back of the hand.
kKGehSw5ht8,39,45,772960,clean,275,English,A man is gazing intently at his palm outstretched against a bright yellow and brown colored triangular patch.
kKGehSw5ht8,39,45,922727,clean,86,English,A man is reaching out his hand.
